playerid,Name_x,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,Name_y,Pos,Bats,Thr,Prev Team,Age,Service Time,2022 WAR,Proj WAR,Med Years,Med Total,Med AAV,QO,Signing Team,Years,Total Salary,AAV
14735,Brett Phillips,- - -,83,225,29,18,6,0,5,22,15,7,0.071111111,0.417777777,0.104477612,0.233009708,0.144278606,0.156,0.212754413,0.22,0.248756218,0.244,0.21719457,36.86999906,-14.54289008,8.310553044,5.872538526,1.441116778,0.092803078,0.170212765,0.04464286,0.28571429,0.21218962,0.61781076,0.43482688,0.45744681,0.69369369,0.64168618,0.47321429,0.32142857,0.20535714,88.4945339,22.84301038,107.82,0.235849056,0.320754716,0.443396226,0.213944169,Brett Phillips,CF/RF/LF,L,R,BAL,29,3.013,-0.215168893,,,0,,,LAA,1.0,1200000.0,1200000.0
11442,Gary Sánchez,MIN,128,471,86,46,24,0,16,42,61,2,0.08492569,0.288747346,0.171837709,0.257352941,0.205250596,0.22,0.290182284,0.321,0.377088305,0.439,0.282377919,88.2184895,-7.448990114,5.683008075,2.302180645,-1.204611541,1.378666317,0.294117647,0.13541667,0.49305556,0.29201681,0.59203445,0.44019139,0.49640288,0.82727273,0.71618357,0.5,0.28819444,0.21180556,90.48730128,14.01811319,115.084,0.145833333,0.4375,0.416666666,0.21110791,Gary Sánchez,C,R,R,MIN,30,6.086,1.378666282,,1.0,8000000,8000000.0,,SFG,1.0,0.0,
11442,Gary Sánchez,MIN,128,471,86,46,24,0,16,42,61,2,0.08492569,0.288747346,0.171837709,0.257352941,0.205250596,0.22,0.290182284,0.321,0.377088305,0.439,0.282377919,88.2184895,-7.448990114,5.683008075,2.302180645,-1.204611541,1.378666317,0.294117647,0.13541667,0.49305556,0.29201681,0.59203445,0.44019139,0.49640288,0.82727273,0.71618357,0.5,0.28819444,0.21180556,90.48730128,14.01811319,115.084,0.145833333,0.4375,0.416666666,0.21110791,Gary Sánchez,C,R,R,MIN,30,6.086,1.378666282,,1.0,8000000,8000000.0,,NYM,1.0,1096774.0,1096774.0
14942,Andrew Knapp,- - -,16,46,5,4,1,0,0,4,4,0,0.108695652,0.260869565,0.025641025,0.178571428,0.128205128,0.185,0.194800277,0.254,0.153846153,0.247,0.239130434,19.87064397,-4.486476754,-1.380242243,2.01785714,-0.183824371,-0.450996219,0.416666666,0.0,0.25,0.31914894,0.7195122,0.50568182,0.53333333,0.84745763,0.74157303,0.46428571,0.35714286,0.17857143,86.28501638,17.24148079,104.407,0.222222222,0.444444444,0.333333333,0.206739711,Andrew Knapp,C,S,R,SFG,31,5.0,-0.450996786,,,0,,,DET,1.0,0.0,
17838,Willie Calhoun,- - -,22,62,7,3,3,0,1,7,3,0,0.14516129,0.129032258,0.115384616,0.139534883,0.134615384,0.215,0.248820858,0.309,0.25,0.327,0.274193548,58.74665092,-3.139812231,-1.803761374,2.01785714,-0.231602369,-0.310547664,1.125,0.02272727,0.38636364,0.13513514,0.57377049,0.36480687,0.73333333,0.9,0.87058824,0.45454545,0.38636364,0.15909091,89.43164204,14.1971765,110.442,0.136363636,0.363636363,0.5,0.206033603,Willie Calhoun,DH/LF/RF,L,R,SFG,28,3.066,-0.310547322,,,0,,,NYY,1.0,0.0,
18889,Danny Mendick,CHW,31,106,28,20,4,1,3,22,15,1,0.066037735,0.216981132,0.154639176,0.352112676,0.288659793,0.229,0.34363514,0.273,0.443298969,0.327,0.342857142,124.7751241,3.355878342,0.399451315,6.357590008,0.400663583,0.746298778,0.304347826,0.04,0.2,0.19587629,0.60964912,0.41943128,0.57894737,0.79856115,0.75141243,0.37333333,0.34666667,0.28,86.80348352,10.30366412,107.12,0.246575342,0.424657534,0.328767123,0.193606912,Danny Mendick,2B/SS/3B/LF,R,R,CHW,29,2.168,0.74629879,,,0,,,NYM,1.0,1000000.0,1000000.0
13265,Mike Zunino,TBR,36,123,17,9,3,0,5,7,16,0,0.048780487,0.373983739,0.15652174,0.184615384,0.147826086,0.182,0.219120098,0.252,0.304347826,0.329,0.195121951,41.40381978,-8.083963445,1.469183922,0.212301584,0.026426971,-0.286071689,0.130434782,0.08571429,0.4,0.35797665,0.68444444,0.51037344,0.33695652,0.79220779,0.62195122,0.42857143,0.3,0.27142857,91.79833984,20.82397984,115.027,0.171428571,0.285714285,0.542857142,0.190607379,Mike Zunino,C,R,R,TBR,32,8.165,-0.286071718,,1.0,7500000,7500000.0,,CLE,1.0,6000000.0,6000000.0
17901,Andrew Benintendi,- - -,126,521,140,109,23,3,5,54,51,8,0.099808061,0.147792706,0.095444686,0.3515625,0.303687635,0.273,0.341870865,0.334,0.399132321,0.407,0.373076923,120.6838026,9.978068132,-6.252361715,4.051035447,-2.1484313,2.1213127,0.675324675,0.05128205,0.38461538,0.24304069,0.70534813,0.48103896,0.7092511,0.85121602,0.81641469,0.30512821,0.41025641,0.28461538,89.1748983,12.62371352,109.805,0.22077922,0.433766233,0.345454545,0.190381623,Andrew Benintendi,LF/RF,L,L,NYY,28,6.062,2.123008728,,4.0,56000000,14000000.0,,CHW,5.0,75000000.0,15000000.0
16221,Bradley Zimmer,- - -,109,117,13,6,5,0,2,18,5,3,0.042735042,0.384615384,0.104761905,0.189655172,0.123809523,0.138,0.202754216,0.225,0.228571428,0.268,0.206896551,26.73991138,-9.242401856,2.502467081,5.724038897,0.429975875,-0.314477414,0.111111111,0.1147541,0.3442623,0.34328358,0.64285714,0.50569476,0.42028986,0.77124183,0.66216216,0.3442623,0.39344262,0.26229508,86.9670277,10.47854365,108.347,0.09090909,0.49090909,0.418181818,0.172104247,Bradley Zimmer,CF/RF/LF,L,R,TOR,30,4.077,-0.313919574,,,0,,,LAD,1.0,0.0,
19262,Garrett Hampson,COL,90,226,42,30,7,3,2,29,15,12,0.092920353,0.278761061,0.095477387,0.294117647,0.211055276,0.202,0.266716251,0.261,0.306532663,0.29,0.286995515,56.42970242,-8.599301469,-1.300392509,8.458699392,2.841207111,-0.223115481,0.333333333,0.04255319,0.27659574,0.25845411,0.58050847,0.43002257,0.51401869,0.8540146,0.75853018,0.29078014,0.44680851,0.26241135,86.54693556,10.17899198,106.955,0.161538461,0.484615384,0.353846153,0.169261554,Garrett Hampson,2B/SS/OF,R,R,COL,28,4.03,-0.223115489,,,0,,,MIA,1.0,0.0,
3516,Eric Hosmer,- - -,104,419,102,75,19,0,8,38,44,0,0.088305489,0.15274463,0.113157895,0.304207119,0.268421052,0.258,0.31302634,0.311,0.381578947,0.379,0.334128878,104.0957338,-0.555000456,-7.91635251,0.949154846,-2.586737482,0.609412971,0.578125,0.05678233,0.39747634,0.34210526,0.6453265,0.48855906,0.65384615,0.92857143,0.82911392,0.39116719,0.34700315,0.26182965,88.37627452,3.074524803,112.941,0.179810725,0.567823343,0.25236593,0.162579186,Eric Hosmer,1B,L,L,BOS,33,11.146,0.607897162,,,0,,,CHC,1.0,720000.0,720000.0
3269,Robinson Canó,- - -,33,104,15,13,1,0,1,5,4,0,0.038461538,0.240384615,0.04,0.189189189,0.15,0.209,0.169024181,0.237,0.19,0.299,0.182692307,5.174485118,-13.43542007,-3.283194326,0.906746027,-1.977523054,-1.379743692,0.16,0.04,0.41333333,0.41791045,0.73480663,0.56806283,0.54761905,0.91729323,0.77419355,0.38666667,0.25333333,0.36,88.18867946,5.789487787,111.954,0.189189189,0.527027027,0.283783783,0.150135478,Robinson Canó,2B/DH,L,R,ATL,40,15.076,-1.379742384,,,0,,,,,,
14567,Franchy Cordero,BOS,84,275,53,27,17,1,8,36,29,4,0.101818181,0.334545454,0.17768595,0.3125,0.219008264,0.228,0.304421811,0.313,0.396694214,0.402,0.3003663,91.83907318,-1.084262714,-11.24891758,5.123198169,1.441191624,-0.38172421,0.304347826,0.12337662,0.45454545,0.29947461,0.69038462,0.48579285,0.43274854,0.76601671,0.65849057,0.41558442,0.32467532,0.25974026,89.71026693,12.67620361,117.862,0.226666666,0.386666666,0.386666666,0.148472188,Franchy Cordero,RF/LF/1B,L,R,BOS,28,4.092,-0.381724238,,,0,,,NYY,1.0,1000000.0,1000000.0
10071,Jonathan Villar,- - -,59,220,42,31,6,2,3,25,18,7,0.068181818,0.268181818,0.094059406,0.274647887,0.207920792,0.208,0.249854256,0.247,0.301980198,0.283,0.260273972,59.46825312,-8.159271166,-10.8247838,7.297941303,2.058035708,-1.214339318,0.254237288,0.02739726,0.39726027,0.28381375,0.73943662,0.50513113,0.53125,0.76190476,0.69525959,0.30136986,0.45205479,0.24657534,89.61780927,-0.666090945,109.527,0.174825174,0.601398601,0.223776223,0.136123813,Jonathan Villar,3B/2B/SS,S,R,LAA,32,7.113,-1.210831046,,,0,,,,,,
12092,Niko Goodrum,HOU,15,45,5,3,2,0,0,2,1,1,0.044444444,0.511111111,0.046511628,0.25,0.116279069,0.173,0.145599874,0.205,0.162790697,0.247,0.155555555,-12.98969771,-5.314603444,0.461576998,4.774299136,0.40701251,-0.360114967,0.086956521,0.05,0.35,0.36633663,0.68932039,0.52941176,0.32432432,0.73239437,0.59259259,0.5,0.25,0.25,81.89387817,7.655977631,102.393,0.2,0.5,0.3,0.129146928,Niko Goodrum,2B/SS/LF,S,R,HOU,31,4.069,-0.360114992,,,0,,,BOS,1.0,0.0,
4892,Mike Moustakas,CIN,78,285,54,35,12,0,7,30,25,2,0.084210526,0.263157894,0.130952381,0.2716763,0.214285714,0.195,0.285711031,0.27,0.345238095,0.307,0.294736842,76.08869956,-8.77693082,-5.468939304,3.27316362,-0.859315052,-0.466339025,0.32,0.06111111,0.33888889,0.37819421,0.71225577,0.54173913,0.52252252,0.83541147,0.72391653,0.44444444,0.35,0.20555556,87.6421875,19.3581231,111.652,0.15,0.35,0.5,0.125096438,Mike Moustakas,3B/1B,L,R,CIN,34,11.111,-0.466338962,,,0,,,COL,1.0,720000.0,720000.0
14523,Pedro Severino,MIL,8,21,4,2,2,0,0,0,1,0,0.142857142,0.333333333,0.111111111,0.363636363,0.222222222,0.15,0.302708927,0.227,0.333333333,0.198,0.333333333,93.85094388,-0.236986923,-0.041651733,0.14285714,-0.086958302,0.046596362,0.428571428,0.0,0.18181818,0.23255814,0.69230769,0.48421053,0.4,0.83333333,0.73913043,0.54545455,0.09090909,0.36363636,86.74827992,16.33546309,107.538,0.272727272,0.363636363,0.363636363,0.122314425,Pedro Severino,C,R,R,MIL,29,4.133,0.046596363,,,0,,,SDP,1.0,0.0,
15149,Trey Mancini,- - -,143,587,124,82,23,1,18,56,63,0,0.090289608,0.229982964,0.1522158,0.285714285,0.238921001,0.245,0.31233363,0.327,0.391136801,0.41,0.318568994,105.4969148,1.296901413,-10.97168604,1.511567828,-2.334083535,0.933481444,0.392592592,0.09511568,0.40102828,0.28947368,0.67058824,0.48099662,0.53372434,0.8358396,0.74539069,0.44987147,0.32133676,0.22879177,89.52958884,12.68470654,111.763,0.210796915,0.398457583,0.390745501,0.099506895,Trey Mancini,1B/LF/RF/DH,R,R,HOU,31,6.015,0.9304775,,2.0,16000000,8000000.0,,CHC,2.0,14000000.0,7000000.0
14811,Luke Voit,- - -,135,568,113,69,22,0,22,55,69,1,0.096830985,0.315140845,0.176,0.298360655,0.226,0.222,0.311386057,0.322,0.402,0.434,0.308098591,102.5536819,-3.194390931,-12.33077626,1.466899988,-4.879629894,0.421540924,0.307262569,0.14678899,0.44342508,0.29641965,0.7765043,0.52001779,0.38202247,0.74907749,0.63729683,0.48929664,0.31498471,0.19571865,89.79625084,18.37467896,111.282,0.256880733,0.339449541,0.403669724,0.0884663,Luke Voit,1B/DH,R,R,WSN,32,4.169,0.420811653,,,0,,,MIL,1.0,666667.0,666667.0
15676,José Abreu,CHW,157,679,183,128,40,0,15,85,75,0,0.091310751,0.162002945,0.141430948,0.35,0.304492512,0.296,0.361357748,0.373,0.44592346,0.486,0.37849779,137.2869139,26.14885481,-11.51588094,1.420031053,-2.341217902,3.791219566,0.563636363,0.09494949,0.51717172,0.29588015,0.64367816,0.47341401,0.58734177,0.88169643,0.79163439,0.37979798,0.36161616,0.25858586,92.18051946,7.956433526,113.026,0.204040404,0.478787878,0.317171717,0.069208925,José Abreu,1B,R,R,CHW,36,9.0,3.791219473,,2.0,32000000,16000000.0,,HOU,3.0,58500000.0,19500000.0
13836,Matt Duffy,LAA,77,247,57,47,8,0,2,14,16,0,0.06882591,0.202429149,0.061403508,0.3125,0.25,0.234,0.279052145,0.28,0.311403508,0.333,0.307692307,77.9278171,-6.927088729,-1.256507576,0.559523803,-0.792159139,-0.03901486,0.34,0.02808989,0.25842697,0.26497696,0.624,0.45717345,0.52173913,0.91666667,0.81030445,0.28651685,0.35955056,0.35393258,87.1006687,9.898260257,105.825,0.207865168,0.466292134,0.325842696,0.065137214,Matt Duffy,3B/2B/1B,R,R,LAA,32,7.059,-0.039014846,,,0,,,KCR,1.0,1500000.0,1500000.0
15905,Luis Torrens,SEA,57,166,34,29,2,0,3,13,15,0,0.072289156,0.301204819,0.072847683,0.31,0.225165562,0.236,0.26117935,0.284,0.298013245,0.333,0.28313253,73.41192956,-5.903713092,-3.787218869,0.971345509,-0.937078009,-0.46626291,0.24,0.04854369,0.45631068,0.28025478,0.63360882,0.46971935,0.46590909,0.86521739,0.75471698,0.33980583,0.40776699,0.25242718,90.25908586,8.867878035,107.793,0.262135922,0.466019417,0.27184466,0.054778561,Luis Torrens,C,R,R,SEA,27,3.091,-0.466262907,,,0,,,CHC,1.0,1200000.0,1200000.0
27459,Yoshi Tsutsugo,PIT,50,193,29,23,4,0,2,11,19,0,0.098445595,0.259067357,0.058823529,0.221311475,0.170588235,0.197,0.220749299,0.254,0.229411764,0.285,0.248704663,35.58093123,-15.07297802,-4.314566076,0.740683221,-0.627959023,-1.338501878,0.38,0.05645161,0.35483871,0.23752969,0.63409091,0.44018583,0.58,0.88888889,0.80738786,0.33064516,0.36290323,0.30645161,88.75819052,10.06045237,107.425,0.153225806,0.475806451,0.370967741,0.048292349,Yoshi Tsutsugo,1B/DH,L,R,PIT,31,2.095,-1.338501811,,,0,,,TEX,1.0,0.0,
13367,Stephen Piscotty,OAK,42,139,24,15,4,0,5,12,14,2,0.064748201,0.345323741,0.150793651,0.253333333,0.19047619,0.216,0.258072859,0.275,0.341269841,0.352,0.251798561,68.82419973,-5.240971619,-4.504184961,3.689145302,-0.364566776,-0.561617394,0.1875,0.0625,0.4625,0.39032258,0.75409836,0.55054152,0.32231405,0.80434783,0.61311475,0.4,0.4,0.2,90.4460144,10.42255859,107.876,0.225,0.4625,0.3125,0.037080306,Stephen Piscotty,RF/LF,R,R,OAK,32,6.076,-0.561617374,,,0,,,SFG,1.0,0.0,
9847,Andrew McCutchen,MIL,134,580,122,80,25,0,17,66,69,8,0.098275862,0.213793103,0.147572816,0.277777777,0.236893203,0.252,0.309014727,0.325,0.384466019,0.406,0.315517241,98.16268788,-3.837452138,-10.72036847,3.031513611,-2.599347645,0.56645303,0.459677419,0.08607595,0.4,0.19620253,0.67170111,0.44923858,0.49769585,0.84733728,0.77589454,0.43797468,0.37468354,0.18734177,89.06081456,13.16031695,110.565,0.207594936,0.417721518,0.374683544,0.035883724,Andrew McCutchen,LF/RF/DH,R,R,MIL,36,13.123,0.566453099,,,0,,,PIT,1.0,5000000.0,5000000.0
13621,Jeimer Candelario,DET,124,467,93,59,19,2,13,49,50,0,0.059957173,0.23340471,0.144522145,0.257234726,0.216783216,0.228,0.277191683,0.292,0.361305361,0.379,0.271948608,79.5591008,-12.08274359,-2.523841918,2.841230651,-1.340766536,0.017166526,0.256880733,0.08333333,0.33950617,0.33916849,0.72606061,0.5227142,0.60967742,0.85308848,0.77007701,0.39506173,0.35185185,0.25308642,87.22293614,13.52498905,111.302,0.188271604,0.416666666,0.395061728,0.01359804,Jeimer Candelario,3B,S,R,DET,29,5.038,0.017166568,,,0,,,WSN,1.0,5000000.0,5000000.0
15983,Clint Frazier,CHC,19,45,8,5,3,0,0,4,1,1,0.155555555,0.244444444,0.081081081,0.307692307,0.216216216,0.203,0.305446788,0.3,0.297297297,0.292,0.355555555,98.65842333,-0.10560533,-2.484150529,4.089042727,-0.035463938,-0.109374074,0.636363636,0.03846154,0.30769231,0.18390805,0.65432099,0.41071429,0.375,0.8490566,0.73913043,0.53846154,0.26923077,0.19230769,85.92203125,18.03260132,107.64,0.2,0.48,0.32,0.013545179,Clint Frazier,RF/LF,R,R,CHC,28,4.049,-0.109374069,,,0,,,TEX,1.0,0.0,
12161,Xander Bogaerts,BOS,150,631,171,118,38,0,15,84,73,8,0.090332805,0.187004754,0.149012567,0.361948955,0.307001795,0.259,0.363105864,0.323,0.456014362,0.383,0.37717908,133.2687827,26.8424309,10.28563786,3.4659198,3.219509046,5.993725214,0.483050847,0.06502242,0.39461883,0.26989336,0.63466042,0.4568,0.58054711,0.84501845,0.76882662,0.39910314,0.34529148,0.25560538,88.13089457,10.16989554,112.954,0.217488789,0.46412556,0.31838565,0.011496666,Xander Bogaerts,SS,R,R,BOS,30,9.042,5.9937253,,6.0,168000000,28000000.0,19650000.0,SDP,11.0,280000000.0,25454545.45
8418,Ehire Adrianza,- - -,37,110,17,14,3,0,0,8,7,1,0.1,0.227272727,0.030927836,0.232876712,0.175257731,0.222,0.222315805,0.274,0.206185567,0.288,0.263636363,39.39274896,-7.685003311,-1.550132573,3.269160581,0.060749569,-0.572333548,0.44,0.01369863,0.21917808,0.27358491,0.61904762,0.44549763,0.62068966,0.89230769,0.80851064,0.46575342,0.32876712,0.20547945,84.55569157,12.61484366,104.245,0.197183098,0.507042253,0.295774647,-0.00249198,Ehire Adrianza,3B/2B/SS/LF,S,R,ATL,33,8.131,-0.57233429,,,0,,,ATL,1.0,1000000.0,1000000.0
12649,Alex Dickerson,ATL,13,36,4,3,0,0,1,3,2,0,0.083333333,0.25,0.090909091,0.130434782,0.121212121,0.221,0.18860516,0.297,0.212121212,0.395,0.194444444,15.00393387,-3.301945746,-1.085390925,1.601190471,0.253120455,-0.330621696,0.333333333,0.08333333,0.41666667,0.18666667,0.67105263,0.43046358,0.28571429,0.8627451,0.73846154,0.54166667,0.33333333,0.125,90.05108643,18.16091283,109.278,0.166666666,0.375,0.458333333,-0.005273123,Alex Dickerson,LF/DH,L,L,ATL,33,5.12,-0.330621719,,,0,,,,,,
10950,Adam Duvall,ATL,86,315,61,32,16,1,12,39,36,0,0.066666666,0.32063492,0.18815331,0.27840909,0.212543554,0.209,0.295228263,0.293,0.400696864,0.395,0.276190476,87.91007026,-4.755988542,2.515915632,3.229489897,-0.331320467,0.902586601,0.207920792,0.12765957,0.40425532,0.35601266,0.66496599,0.50491803,0.6,0.79539642,0.72402597,0.49468085,0.31914894,0.18617021,88.26375499,23.43626112,110.142,0.186170212,0.292553191,0.521276595,-0.010686006,Adam Duvall,RF/LF/CF,R,R,ATL,34,6.151,0.902586639,,1.0,7000000,7000000.0,,BOS,1.0,7000000.0,7000000.0
18316,Edwin Ríos,LAD,27,92,21,13,1,0,7,12,17,0,0.054347826,0.391304347,0.255813954,0.325581395,0.244186046,0.225,0.337700399,0.312,0.5,0.457,0.29347826,119.8603024,1.424332301,-3.491485,1.86153062,-0.698521323,0.115262269,0.138888888,0.14,0.4,0.32298137,0.66129032,0.50432277,0.46153846,0.7398374,0.65714286,0.5,0.26,0.24,88.51335938,10.8525,107.909,0.28,0.38,0.34,-0.026388948,Edwin Ríos,1B/3B,L,R,LAD,29,3.003,0.1152623,,,0,,,CHC,1.0,1000000.0,1000000.0
12434,Kevin Pillar,LAD,4,13,1,0,1,0,0,1,0,0,0.076923076,0.307692307,0.083333333,0.125,0.083333333,0.192,0.150016996,0.272,0.166666666,0.364,0.153846153,-8.472783041,-1.67455456,1.058159299,2.64285714,-0.036190167,-0.017763009,0.25,0.125,0.25,0.34782609,0.68181818,0.51111111,0.375,0.8,0.65217391,0.625,0.25,0.125,88.243927,10.66304398,107.864,0.125,0.5,0.375,-0.02910038,Kevin Pillar,CF/LF/RF,R,R,LAD,34,8.072,-0.017763,,,0,,,ATL,1.0,3000000.0,3000000.0
5486,Abraham Almonte,BOS,15,37,9,6,2,0,1,7,2,1,0.027027027,0.324324324,0.142857143,0.363636363,0.257142857,0.184,0.305595055,0.234,0.4,0.295,0.297297297,92.66735885,0.04565297,-1.572977334,5.988406298,0.350954864,-0.037494594,0.083333333,0.04347826,0.30434783,0.23076923,0.55405405,0.38815789,0.5,0.82926829,0.72881356,0.30434783,0.52173913,0.17391304,88.14209515,14.63202435,110.727,0.173913043,0.391304347,0.434782608,-0.056056869,Abraham Almonte,LF/RF/CF,S,R,BOS,34,5.012,-0.037494592,,,0,,,NYM,1.0,0.0,
13546,Roman Quinn,- - -,44,87,17,12,3,2,0,15,7,4,0.08045977,0.413793103,0.088607595,0.395348837,0.215189873,0.188,0.26591658,0.244,0.303797468,0.268,0.287356321,72.43540782,-2.325035932,1.802380458,7.934462383,0.491847554,0.245680575,0.194444444,0.04651163,0.41860465,0.24691358,0.64324324,0.45821326,0.275,0.79831933,0.66666667,0.55813953,0.23255814,0.20930233,91.30687817,23.34982795,107.406,0.297297297,0.243243243,0.459459459,-0.077368919,Roman Quinn,CF/LF/RF,S,R,TBR,30,4.035,0.245680213,,,0,,,CLE,1.0,0.0,
5273,Sandy León,- - -,34,86,12,9,3,0,0,6,4,0,0.15116279,0.313953488,0.042253521,0.272727272,0.169014084,0.187,0.246342377,0.263,0.211267605,0.238,0.297619047,57.21668691,-5.590366007,0.617660284,1.01785714,-1.449985958,-0.236528821,0.481481481,0.0,0.26086957,0.17222222,0.55555556,0.37726098,0.58064516,0.82608696,0.7739726,0.52173913,0.23913043,0.23913043,84.27650203,21.42658677,104.02,0.363636363,0.272727272,0.363636363,-0.084148656,Sandy León,C,S,R,MIN,34,8.043,-0.234602943,,,0,,,TEX,1.0,0.0,
12325,Jace Peterson,MIL,113,328,68,44,14,2,8,44,34,12,0.100609756,0.259146341,0.145833333,0.303030303,0.236111111,0.231,0.305926835,0.3,0.381944444,0.362,0.31595092,96.05126693,2.607771367,6.193117335,6.564911959,4.112568608,2.108803669,0.388235294,0.07211538,0.36057692,0.25072886,0.54632153,0.40352113,0.52906977,0.86034913,0.7609075,0.41826923,0.36057692,0.22115385,88.59326893,9.735925233,108.794,0.230392156,0.450980392,0.31862745,-0.086683122,Jace Peterson,3B/1B/2B/LF/,L,R,MIL,33,6.142,2.108803749,,,0,,,OAK,2.0,9500000.0,4750000.0
15124,Tim Locastro,NYY,38,46,8,5,1,0,2,13,4,8,0.04347826,0.152173913,0.162790698,0.176470588,0.186046511,0.253,0.259183361,0.316,0.348837209,0.416,0.239130434,65.65579915,-0.682677831,-1.184121162,6.905409681,1.095104519,-0.043251164,0.285714285,0.05555556,0.25,0.34666667,0.7032967,0.54216867,0.76923077,0.75,0.75555556,0.52777778,0.33333333,0.13888889,86.49112723,11.83751569,108.077,0.25,0.388888888,0.361111111,-0.156293472,Tim Locastro,CF/LF/RF,R,R,NYY,30,3.122,-0.043251161,,,0,,,NYM,1.0,1400000.0,1400000.0
12927,Brandon Nimmo,NYM,151,673,159,106,30,7,16,102,64,3,0.105497771,0.172362555,0.158620689,0.31707317,0.274137931,0.256,0.352713624,0.338,0.43275862,0.403,0.367164179,131.9522638,27.90482343,0.506291389,4.713276034,2.920760632,5.413952784,0.612068965,0.07021277,0.39787234,0.21128909,0.63741497,0.43653362,0.62093863,0.886873,0.8261944,0.3212766,0.38510638,0.29361702,89.39175197,6.124197672,111.935,0.177105831,0.505399568,0.3174946,-0.158675374,Brandon Nimmo,CF/RF/LF,L,R,NYM,30,6.042,5.413952827,,5.0,100000000,20000000.0,19650000.0,NYM,8.0,162000000.0,20250000.0
10047,Wil Myers,SDP,77,286,68,46,15,0,7,29,41,2,0.073426573,0.3006993,0.137931034,0.356725146,0.260536398,0.225,0.310801383,0.288,0.398467432,0.373,0.314685314,103.4579043,1.891783611,-0.430203199,2.514026984,0.742769466,1.186498175,0.244186046,0.07303371,0.37640449,0.28880866,0.60066007,0.45172414,0.50625,0.79120879,0.70419847,0.38764045,0.31460674,0.29775281,88.54874442,13.04959682,109.419,0.21590909,0.40340909,0.380681818,-0.165353832,Wil Myers,1B/RF/LF,R,R,SDP,32,9.104,1.186498165,,,0,,,CIN,1.0,7500000.0,7500000.0
16909,Colin Moran,CIN,42,128,23,15,3,0,5,11,23,0,0.125,0.234375,0.165137614,0.233766233,0.211009174,0.233,0.300172685,0.318,0.376146788,0.383,0.3046875,85.97720637,-2.310283396,-1.047278285,0.620798315,-0.224876151,0.109806717,0.533333333,0.08536585,0.3902439,0.29577465,0.73170732,0.49811321,0.55952381,0.83333333,0.74621212,0.4691358,0.30864198,0.22222222,90.36278091,10.31148771,110.421,0.195121951,0.5,0.304878048,-0.173776165,Colin Moran,1B/3B,L,R,CIN,30,4.107,0.109806716,,,0,,,SEA,1.0,0.0,
8203,Dee Strange-Gordon,WSN,23,59,18,16,1,1,0,6,2,3,0.0,0.13559322,0.050847458,0.352941176,0.305084745,0.22,0.288210689,0.213,0.355932203,0.268,0.305084745,84.67777922,-0.83670548,-4.134194762,6.601101531,0.213610791,-0.308817303,0.0,0.0,0.17647059,0.4625,0.65517241,0.57653061,0.81081081,0.86842105,0.84955752,0.45098039,0.35294118,0.19607843,84.42822266,1.302198838,100.368,0.224489795,0.571428571,0.204081632,-0.195370627,Dee Strange-Gordon,2B/CF/LF,L,R,WSN,35,8.154,-0.308817297,,,0,,,,,,
